Spotify_ID,Artist,Title,Year,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Clustering Coefficient,Community
5Zlb01Jcn0Ld49zazzZJSB,TWISTED,WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,2022,0.0,0.0,0.0,0.0,1388
6habFhsOp2NvshLv26DqMb,Luis Fonsi,Despacito,2022,0.0007001166861143524,0.0,0.0007001166861143524,1.0,400
3nqQXoyQOWXiESFLlDF1hG,Sam Smith,Unholy (feat. Kim Petras),2022,0.0037339556592765463,0.0,0.0037339556592765463,1.0,1471
56H3K8a3gbWeX0cg4GjSzC,Adam Oh,Trapped in My Mind,2022,0.0,0.0,0.0,0.0,1389
2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Let Me Down Slowly,2022,0.0009334889148191366,0.0,0.0009334889148191366,1.0,893
1r9xUipOqoNwggBpENDsvJ,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,2022,0.005834305717619603,0.0,0.005834305717619603,1.0,919
6btas8Eignhw8yKp4VJvGi,Shubh,ELEVATED,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1407
60rUopTzjHomIx2LfCuJDl,Killval,So Long,2022,0.0,0.0,0.0,0.0,1392
2rpW6YlfARNrITNWJbqCgM,Eredaze,Torn Apart,2022,0.0,0.0,0.0,0.0,1393
7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,Closer,2022,0.0030338389731621937,0.0,0.0030338389731621937,1.0,334
27SdWb2rFzO6GWiYDBTD9j,Sia,Cheap Thrills,2022,0.0037339556592765463,0.0,0.0037339556592765463,1.0,25
2JzZzZUQj3Qff7wapcbKjc,Wiz Khalifa,See You Again (feat. Charlie Puth),2022,0.0011668611435239208,0.0,0.0011668611435239206,1.0,484
7zZwmQ7EavsTNNxOVmcwF3,Dj Bryan Amaya,Dance Dance Dance Merlina - Remix,2022,0.0,0.0,0.0,0.0,1395
698ItKASDavgwZ3WjaWjtz,Alan Walker,Faded,2022,0.0021003500583430573,0.0,0.0021003500583430573,1.0,1419
28VbwtsYnj85UEODGpQRem,Alan Walker,"Alone, Pt. II",2022,0.0021003500583430573,0.0,0.0021003500583430573,1.0,1419
1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,Thunder,2022,0.005834305717619603,0.0,0.005834305717619603,1.0,919
3CIyK1V4JEJkg02E4EJnDl,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,2022,0.005834305717619603,0.0,0.005834305717619603,1.0,919
1RDvyOk4WtPCtoqciJwVn8,Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2022,0.0021003500583430573,0.0,0.0021003500583430573,1.0,634
1f267tvmtdQTr7oJcV4Vpq,Alan Walker,Lily - Slowed Remix,2022,0.0021003500583430573,0.0,0.0021003500583430573,1.0,1419
0rl99X2LTXz2Ot7u0qEujP,Balti,Ya Lili,2022,0.0,0.0,0.0,0.0,1400
4OgwXdylh75fHfwUzJTUqg,Ilkay Sencan,Rockstar,2022,0.0,0.0,0.0,0.0,1401
0lYBSQXN6rCTvUZvg9S0lU,DJ Snake,Let Me Love You,2022,0.0021003500583430573,0.0,0.0021003500583430573,1.0,1402
5tIKW57ufttIivs0APYauf,T3NZU,Beggin',2022,0.0,0.0,0.0,0.0,1403
3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1037
2Rmisp1rkVF9GFWQy6LJLQ,NIVIRO,The Ghost,2022,0.0,0.0,0.0,0.0,1404
16ih0TTm4REIQuYBMPTHm8,DHARIA,Sugar & Brownies,2022,0.0,0.0,0.0,0.0,1405
29m79w9xPMH4YCD6r8JSmV,AP Dhillon,Excuses,2022,0.0,0.0,0.0,0.0,1406
6ZYxNjuAU9Vy3VtF6W1dtE,Shubh,We Rollin,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1407
450u5gGMGwQXmtLSR7AN2s,CKay,Love Nwantiti (Acoustic Version),2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1408
2uThc9fZx2BEL3t6uuRMO1,aleemrk,Cold Hours,2022,0.0,0.0,0.0,0.0,1409
58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,2022,0.0,0.0,0.0,0.0,1007
2vdR2YgRjRWgLkTtn6pZlS,Naxsy,Faded (Remix),2022,0.0,0.0,0.0,0.0,1410
4ObAHdV93WLwvMnB13Vae8,Alberto Ciccarini,Waka Waka,2022,0.0,0.0,0.0,0.0,1411
3Bin1J5O34OUDb3a4BctoI,JPB,High (feat. Aleesia),2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1423
6uRDIUlho7fUYTUsGVvNXU,DJ Gotta,Sometimes All I Think About Is You,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1374
39LJCSHy7nB1akjmhMQ7Y7,Josh A,Pain,2022,0.0,0.0,0.0,0.0,1414
4Ta4APDmFtI1lo8pjuYXBK,Nikolin Patrev,LAY LAY (Remix),2022,0.0,0.0,0.0,0.0,1415
33NV32OifRzOpfl5tjZQNh,GANK,Resurrection,2022,0.0,0.0,0.0,0.0,1416
155NfWrYKxKxWksl1j8Cku,CRASPORE,Flashbacks - Slowed,2022,0.0,0.0,0.0,0.0,1417
6KS0IPd4O4LBL83t5eAoWT,Swoltie,Industry E.T.,2022,0.0,0.0,0.0,0.0,1418
6rcfKOutoPTM8is8kDCeZQ,Alan Walker,On My Way - Slowed Remix,2022,0.0021003500583430573,0.0,0.0021003500583430573,1.0,1419
3lCCkv3JqiNhkMQUDPTAPm,Felax,Into Your Arms,2022,0.0,0.0,0.0,0.0,1420
0FHCznS6zozYwFZu8kQJST,slowo,Love You Like A Love Song - Slowed,2022,0.0,0.0,0.0,0.0,1421
7kUljt0NM5sISL3OGNVxYd,Egzod,Royalty,2022,0.0,0.0,0.0,0.0,1422
0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,2022,0.005834305717619603,0.0,0.005834305717619603,1.0,919
1czC7MPuYJGJvQe5f67Vt1,JPB,Top Floor,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1423
0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,2022,0.005600933488914819,0.0,0.005600933488914819,1.0,561
41UQTit03jSLz0DoUZ3Eux,Shrylox,Aarmabh Hai Prachand X Polozehnie,2022,0.0,0.0,0.0,0.0,1424
6zrfAPoNiJyeJnYl9dHSmQ,Klondike Blonde,Drip,2022,0.0,0.0,0.0,0.0,1425
561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,2022,0.0037339556592765463,0.0,0.0037339556592765463,1.0,1311
5fS4aw6hfmM0VMnyhdsbvR,Sun Goes Down,Glad You Came,2022,0.0,0.0,0.0,0.0,1427
0eu4C55hL6x29mmeAjytzC,Oliver Tree,Life Goes On,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1188
39LLxExYz6ewLAcYrzQQyP,Dua Lipa,Levitating,2022,0.004200700116686115,0.0,0.004200700116686115,1.0,1428
4P0r0yO7HNPvOra7BHGixH,VTORNIK,Money Rain - Phonk Remix,2022,0.0,0.0,0.0,0.0,1429
0NIC4unbe5KZOp1d9T7OaF,Tiësto,Secrets,2022,0.0028004667444574095,0.0,0.0028004667444574095,1.0,1510
3XWZ7PNB3ei50bTPzHhqA6,Darude,Sandstorm - Radio Edit,2022,0.0,0.0,0.0,0.0,1479
2QD4C6RRHgRNRAyrfnoeAo,David Guetta,Play Hard (feat. Ne-Yo & Akon),2022,0.007467911318553093,0.0,0.007467911318553093,1.0,5
4vL7vh5gE925teuKC3d5wb,Black Eyed Peas,I Gotta Feeling - Edit,2022,0.004434072345390899,0.0,0.004434072345390899,1.0,69
4jC6y0hIRQMSYpfUH1vDhR,Redfoo,Bring Out The Bottles,2022,0.0,0.0,0.0,0.0,1481
2IY7eOUDjw2ArKYxKa2jXc,The Weeknd,Starboy,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
4G8gkOterJn0Ywt6uhqbhp,Imagine Dragons,Radioactive,2022,0.005834305717619603,0.0,0.005834305717619603,1.0,919
6zeGrGo9LKCSVl1xeKv1ar,The Weeknd,False Alarm,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
04aAxqtGp5pv12UXAg4pkq,Fall Out Boy,Centuries,2022,0.0014002333722287048,0.0,0.0014002333722287048,1.0,1342
7s0lDK7y3XLmI7tcsRAbW0,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),2022,0.0014002333722287048,0.0,0.0014002333722287048,1.0,1342
7fBv7CLKzipRk6EC6TWHOB,The Weeknd,The Hills,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
7fPHfBCyKE3aVCBjE4DAvl,The Weeknd,In The Night,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
1FJrsh1NbV9eRw5JQt3M4e,The Weeknd,Twenty Eight,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
08QaHlMPWuO5PUxjl61bXn,Klaus Badelt,He's a Pirate,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1486
4h8VwCb1MTGoLKueQ1WgbD,Avicii,Wake Me Up,2022,0.005600933488914819,0.0,0.005600933488914819,1.0,561
2SSFvQBwsxeazzo7z5l9gD,Steve Aoki,Delirious (Boneless) (feat. Kid Ink),2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1487
3dhjNA0jGA8vHBQ1VdD6vV,The Weeknd,I Feel It Coming,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
37F0uwRSrdzkBiuj0D5UHI,The Weeknd,Reminder,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
05KfyCEE6otdlT1pp2VIjP,Imagine Dragons,Believer,2022,0.005834305717619603,0.0,0.005834305717619603,1.0,919
6lBQ0SMCrJ7zy1LSCuXqwV,Martin Garrix,Lions in the Wild,2022,0.0023337222870478415,0.0,0.002333722287047841,1.0,1489
4zZAEFzT0ao13OVzLN2fUw,Kevin LaSean,Topless,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1493
01RmhRkzZWbYWodaQc629N,Kevin LaSean,Messin',2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1493
2FqoR7diymD1Eh7cVb3DMg,Wisin & Yandel,Algo Me Gusta De Ti,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1494
1gihuPhrLraKYrJMAEONyc,Calvin Harris,Feel So Close - Radio Edit,2022,0.005834305717619603,0.0,0.005834305717619603,1.0,842
24LS4lQShWyixJ0ZrJXfJ5,Calvin Harris,Sweet Nothing (feat. Florence Welch),2022,0.005834305717619603,0.0,0.005834305717619603,1.0,842
6YM5xxCCtLcAr0Zeyi8Vwm,Glude,Breathe,2022,0.0,0.0,0.0,0.0,1495
6uWDs6SdjsvU5FZkatmw5O,Tobu,Sapphire,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1523
46lFttIf5hnUZMGvjK0Wxo,Galantis,Runaway (U & I),2022,0.0007001166861143524,0.0,0.0007001166861143524,1.0,603
4Il4GCoXYj26hUagjBo0Tg,RetroVision,Over Again,2022,0.0,0.0,0.0,0.0,1498
60nV8MWOEnAalMOm1Fgoua,Vanze,Survive,2022,0.0,0.0,0.0,0.0,1499
0gb1J5UrTpzaU1s3nupgCd,Galantis,No Money,2022,0.0007001166861143524,0.0,0.0007001166861143524,1.0,603
4SxwJYynZRlu1xzhX9kOOL,Tobu,Dusk,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1523
2idmlkd8oUaQvYEtINpLBX,Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix,2022,0.0,0.0,0.0,0.0,1502
44ACUeHbA9M9d7XcFwr0sb,Wisin & Yandel,Estoy Enamorado,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1494
1Kgyx7NLtzsa3gWV1efGHu,Wisin & Yandel,Sexy Movimiento,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1494
14Rcq31SafFBHNEwXrtR2B,Drake,"Hold On, We're Going Home",2022,0.014235705950991833,0.0,0.014235705950991832,1.0,518
59dLtGBS26x7kc0rHbaPrq,B.o.B,Nothin' on You (feat. Bruno Mars),2022,0.0011668611435239208,0.0,0.0011668611435239206,1.0,389
4QNpBfC0zvjKqPJcyqBy9W,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",2022,0.004200700116686115,0.0,0.004200700116686115,1.0,1214
1eyzqe2QqGZUmfcPZtrIyt,M83,Midnight City,2022,0.0,0.0,0.0,0.0,661
3MOECVkNshqHYTPt5DZcdN,Deorro,Five More Hours,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1507
1HCw8XKtTgWWU3JlEUR0qQ,Deorro,Bailar (feat. Elvis Crespo) - Radio Edit,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1507
3nlk1X4a5Zqy9HXKySv6uK,Tiësto,Light Years Away,2022,0.0028004667444574095,0.0,0.0028004667444574095,1.0,1510
1FUyBeBOjH0BNIwSjgIW3l,Tiësto,A Town Called Paradise,2022,0.0028004667444574095,0.0,0.0028004667444574095,1.0,1510
1A758iwqjvHeUqixVwHr90,Tiësto,Harder,2022,0.0028004667444574095,0.0,0.0028004667444574095,1.0,1510
2PIvq1pGrUjY007X5y1UpM,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
7uJH0YdSZL6psjxI6Xy08b,The Weeknd,Acquainted,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
3bidbhpOYeV4knp8AIu8Xn,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),2022,0.0011668611435239208,0.0,0.0011668611435239206,1.0,129
0vbAosWswEidRk9OIgcje4,Seth MacFarlane,"My Way - From ""Sing"" Original Motion Picture Soundtrack",2022,0.0,0.0,0.0,0.0,1513
7jA5OcunWRSYXq98puhAX8,Blonde Redhead,For the Damaged Coda,2022,0.0,0.0,0.0,0.0,1514
010ALbbh5KlQ4fKWgSdhRd,Mazzy Star,Look On Down From The Bridge,2022,0.0,0.0,0.0,0.0,1515
51YZAJhOwIC5Gg3jMbAmhZ,Metallica,For Whom The Bell Tolls (Remastered),2022,0.0,0.0,0.0,0.0,1516
11bD1JtSjlIgKgZG2134DZ,Snow Patrol,Chasing Cars,2022,0.0,0.0,0.0,0.0,1517
0kwuKfWntoGh0EWyYb7Mpf,Kyle Dixon & Michael Stein,Stranger Things,2022,0.0,0.0,0.0,0.0,1518
5KIfOGEy5DM2TaT0ph5nYM,The Weeknd,Can't Feel My Face - Martin Garrix Remix,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
2BF1X5nkYYSb0AUTRaGkDm,Martin Garrix,Forbidden Voices,2022,0.0023337222870478415,0.0,0.002333722287047841,1.0,1489
4B7P6mqrPQXObuP59DUN71,Deorro,All I Need Is Your Love,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1507
4eDn4rljsHdLQFGQcU76dJ,Tomandandy,Flying Through The Air,2022,0.0,0.0,0.0,0.0,1522
5PFsdku7jQCXTaWj4Ovfn3,Tobu,Running Away,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1523
4J7CKHCF3mdL4diUsmW8lq,Calvin Harris,Under Control (feat. Hurts),2022,0.005834305717619603,0.0,0.005834305717619603,1.0,842
4B2kkxg3wKSTZw5JPaUtzQ,Cartoon,On & On,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1526
4zsxBgPkUFYEoOGDncGIBd,Cartoon,C U Again,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1526
3AUW7mAGx1BICBWqsuFgh4,Marshmello,Silence - Tiësto's Big Room Remix,2022,0.0028004667444574095,0.0,0.0028004667444574095,1.0,818
0OAAAdiHJKa2wlCKqaYXV7,Post Malone,rockstar,2022,0.005834305717619603,0.0,0.005834305717619603,1.0,513
5masKPHeAOVNgxdLebIcK7,Kygo,Stole the Show,2022,0.0037339556592765463,0.0,0.0037339556592765463,1.0,10
1I8tHoNBFTuoJAlh4hfVVE,Kygo,Firestone,2022,0.0037339556592765463,0.0,0.0037339556592765463,1.0,10
2XW4DbS6NddZxRPm5rMCeY,Drake,God's Plan,2022,0.014235705950991833,0.0,0.014235705950991832,1.0,518
6cXhFE4IB59Z1AzdxHhadY,J Balvin,Positivo,2022,0.001633605600933489,0.0,0.001633605600933489,1.0,548
6nsLzJfvp5OLd4mgqUJkpq,Avicii,Waiting For Love,2022,0.005600933488914819,0.0,0.005600933488914819,1.0,561
6WbADFqMvR8N5u0BvtsWQE,Avicii,Without You (feat. Sandro Cavazza),2022,0.005600933488914819,0.0,0.005600933488914819,1.0,561
4rTeOSYqwXNz5qPR2DUTFZ,Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,2022,0.0,0.0,0.0,0.0,1534
4kWO6O1BUXcZmaxitpVUwp,Tiësto,Jackie Chan,2022,0.0028004667444574095,0.0,0.0028004667444574095,1.0,1510
4MPTj8lMMvxLwT3EwuXFop,The Weeknd,Call Out My Name,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
7uzmGiiJyRfuViKKK3lVmR,Bazzi,Mine,2022,0.0009334889148191366,0.0,0.0009334889148191366,1.0,914
3V8UKqhEK5zBkBb6d6ub8i,Nio Garcia,Te Boté - Remix,2022,0.0,0.0,0.0,0.0,1538
77UjLW8j5UAGAGVGhR5oUK,The Weeknd,Pray For Me (with Kendrick Lamar),2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
1gm616Plq4ScqNi7TVkZ5N,The Weeknd,Call Out My Name,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
275a9yzwGB6ncAW4SxY7q3,Desiigner,Panda,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1541
3ydoQR5ycGCSYAayxQv7w9,Tokio Myers,Children,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1542
6iCyZ22f9ScBtssrWOlusQ,Tokio Myers,Bloodstream,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1542
3lW5U8Ls8JKhhjmY88Nxeb,Lucas & Steve,Let's Go,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1563
37kCg5izHEMZ66xGdMVG5L,Raymix,Oye Mujer,2022,0.0,0.0,0.0,0.0,1545
4Li2WHPkuyCdtmokzW2007,JAY-Z,Ni**as In Paris,2022,0.001633605600933489,0.0,0.001633605600933489,1.0,786
1lgN0A2Vki2FTON5PYq42m,Imagine Dragons,Warriors,2022,0.005834305717619603,0.0,0.005834305717619603,1.0,919
5WBnKCEsPwsvWHUZmLjS3s,Empire of the Sun,Alive,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1548
1NKCqXjcYZ81Budit2CQMh,Martin Garrix,Sun Is Never Going Down (feat. Dawn Golden),2022,0.0023337222870478415,0.0,0.002333722287047841,1.0,1489
35gFlKdC4Pmo88Go1cVrae,Klaus Badelt,The Medallion Calls,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1486
5E7chXZlONEKgQJTwHG1lI,Ludwig Göransson,"If I Fight, You Fight (Training Montage)",2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1551
4JtvyWkWQTPVcroZf8JJkp,Thomas Bergersen,Heart of Courage,2022,0.0,0.0,0.0,0.0,1552
4xkOaSrkexMciUUogZKVTS,Eminem,Till I Collapse,2022,0.0037339556592765463,0.0,0.0037339556592765463,1.0,1311
4y6c5vMzKKM3KsMbHtjKx5,Kanye West,Stronger,2022,0.0021003500583430573,0.0,0.0021003500583430573,1.0,804
2rb5MvYT7ZIxbKW5hfcHx8,J Balvin,Mi Gente,2022,0.001633605600933489,0.0,0.001633605600933489,1.0,548
116H0KvKr2Zl4RPuVBruDO,Bad Bunny,MIA (feat. Drake),2022,0.003267211201866978,0.0,0.003267211201866978,1.0,825
76hfruVvmfQbw0eYn1nmeC,DNCE,Cake By The Ocean,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,193
6uP0XLqjRqFx8HAfesdcAg,DMX,X Gon' Give It To Ya,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1558
7w9bgPAmPTtrkt2v16QWvQ,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",2022,0.0037339556592765463,0.0,0.0037339556592765463,1.0,1311
6ndmKwWqMozN2tcZqzCX4K,Fort Minor,Remember the Name (feat. Styles of Beyond),2022,0.0,0.0,0.0,0.0,1560
57HuHssjxqmYNfoDHyTywQ,Ludwig Göransson,"If I Fight, You Fight - Training Montage",2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1551
0DIekYoiwwr1kkTUGmQlSL,deadmau5,Strobe - Radio Edit,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1562
1RvDsjCBDTES3lPiEGNNMY,Lucas & Steve,Adagio For Strings,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,1563
2KtOOW1DN1D0AJTkJmfq3M,Nicky Romero,Dynamite,2022,0.0,0.0,0.0,0.0,1564
4LEK9rD7TWIG4FCL1s27XC,Taylor Swift,cardigan,2022,0.014002333722287048,0.0,0.014002333722287048,1.0,819
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,2022,0.00956826137689615,0.0,0.00956826137689615,1.0,1001
0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,926
7igeByaBM0MgGsgXtNxDJ7,Ariana Grande,positions,2022,0.00840140023337223,0.0,0.00840140023337223,1.0,1227
7eJMfftS33KTjuF7lTsMCx,Powfu,death bed (coffee for your head),2022,0.0,0.0,0.0,0.0,927
6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,2022,0.0014002333722287048,0.0,0.0014002333722287048,1.0,505
24ySl2hOPGCDcxBxFIqWBu,Lady Gaga,Rain On Me (with Ariana Grande),2022,0.00676779463243874,0.0,0.00676779463243874,1.0,678
22LAwLoDA5b4AaGSkg6bKW,Lil Mosey,Blueberry Faygo,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,798
696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,929
1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,What You Know Bout Love,2022,0.0007001166861143524,0.0,0.0007001166861143524,1.0,935
127QTOFJsJQp5LbJbu3A1y,Drake,Toosie Slide,2022,0.014235705950991833,0.0,0.014235705950991832,1.0,518
2rRJrJEo19S2J82BDsQ3F7,Trevor Daniel,Falling,2022,0.0007001166861143524,0.0,0.0007001166861143524,1.0,1123
2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,2022,0.009101516919486581,0.0,0.009101516919486581,1.0,394
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,2022,0.0051341890315052515,0.0,0.005134189031505251,1.0,1271
3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,august,2022,0.014002333722287048,0.0,0.014002333722287048,1.0,819
3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,2022,0.004434072345390899,0.0,0.004434072345390899,1.0,1162
4Oun2ylbjFKMPTiaSbbCih,Cardi B,WAP (feat. Megan Thee Stallion),2022,0.0014002333722287048,0.0,0.0014002333722287048,1.0,375
0v1x6rN6JHRapa03JElljE,BTS,Dynamite,2022,0.008168028004667444,0.0,0.008168028004667444,1.0,1445
5RqR4ZCCKJDcBLIn4sih9l,StaySolidRocky,Party Girl,2022,0.0,0.0,0.0,0.0,931
5yY9lUy8nbvjM1Uyo1Uqoc,Future,Life Is Good (feat. Drake),2022,0.0014002333722287048,0.0,0.0014002333722287048,1.0,986
7ytR5pFWmSjzHJIeQkgog4,DaBaby,ROCKSTAR (feat. Roddy Ricch),2022,0.0009334889148191366,0.0,0.0009334889148191366,1.0,1318
47EiUVwUp4C9fGccaPuUCS,Bad Bunny,DÁKITI,2022,0.003267211201866978,0.0,0.003267211201866978,1.0,825
3tjFYV6RSFtuktYl3ZtYcq,24kGoldn,Mood (feat. iann dior),2022,0.0007001166861143524,0.0,0.0007001166861143524,1.0,1128
4HBZA5flZLE435QTztThqH,Ariana Grande,Stuck with U (with Justin Bieber),2022,0.00840140023337223,0.0,0.00840140023337223,1.0,1227
4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,932
1raaNykBg1bDnWENUiglUA,Dua Lipa,Break My Heart,2022,0.004200700116686115,0.0,0.004200700116686115,1.0,1428
45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,2022,0.0009334889148191366,0.0,0.0009334889148191366,1.0,1566
2kJwzbxV2ppxnQoYw4GLBZ,JP Saxe,If the World Was Ending (feat. Julia Michaels),2022,0.0,0.0,0.0,0.0,933
4umIPjkehX1r7uhmGvXiSV,Justin Bieber,Intentions (feat. Quavo),2022,0.005600933488914819,0.0,0.005600933488914819,1.0,1238
1Cv1YLb4q0RzL6pybtaMLo,Surfaces,Sunday Best,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,934
0PvFJmanyNQMseIFrU708S,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),2022,0.0007001166861143524,0.0,0.0007001166861143524,1.0,935
2Wo6QQD1KMDWeFkkjLqwx5,SAINt JHN,Roses - Imanbek Remix,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,989
3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,2022,0.0014002333722287048,0.0,0.0014002333722287048,1.0,505
2SAqBLGA283SUiwJ3xOUVI,Drake,Laugh Now Cry Later (feat. Lil Durk),2022,0.014235705950991833,0.0,0.014235705950991832,1.0,518
2Z8yfpFX0ZMavHkcIeHiO1,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),2022,0.004900816802800467,0.0,0.004900816802800466,1.0,332
6AGOKlMZWLCaEJGnaROtF9,Ritt Momney,Put Your Records On,2022,0.0,0.0,0.0,0.0,936
2DQNYMRjisN3KAPj1bEwOI,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,1256
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Godzilla (feat. Juice WRLD),2022,0.0037339556592765463,0.0,0.0037339556592765463,1.0,1311
3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,2022,0.0030338389731621937,0.0,0.0030338389731621937,1.0,982
7AzlLxHn24DxjgQX73F9fU,Don Toliver,No Idea,2022,0.00023337222870478414,0.0,0.00023337222870478414,0.0,937
3GZoWLVbmxcBys6g0DLFLf,BENEE,Supalonely (feat. Gus Dapperton),2022,0.0,0.0,0.0,0.0,938
4Lxseh0wN7N0ljiOh8KwbU,Juice WRLD,Come & Go (with Marshmello),2022,0.001633605600933489,0.0,0.001633605600933489,1.0,793
0EhpEsp4L0oRGM0vmeaN5e,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),2022,0.001633605600933489,0.0,0.001633605600933489,1.0,548
2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,2022,0.0004667444574095683,0.0,0.0004667444574095683,1.0,205
62aP9fBQKYKxi7PDXwcUAS,Surf Mesa,ily (i love you baby) (feat. Emilee),2022,0.0,0.0,0.0,0.0,939
7HMmFQsKsljwTw8bS7lu19,Selena Gomez,Rare,2022,0.004900816802800467,0.0,0.004900816802800466,1.0,1115
