Spotify_ID,Title,Year,Artist,polarity,subjectivity,sentiment
64yrDBpcdwEdNY9loyEGbX,21 Guns,2011,Green Day,-0.01611570247933885,0.2606060606060607,"Sentiment(polarity=-0.01611570247933885, subjectivity=0.2606060606060607)"
64yrDBpcdwEdNY9loyEGbX,21 Guns,2010,Green Day,-0.01611570247933885,0.2606060606060607,"Sentiment(polarity=-0.01611570247933885, subjectivity=0.2606060606060607)"
01gUlvzAPiwB9Ekq9kGVCM,Anpanman,2019,BTS,-0.016337285902503274,0.476943346508564,"Sentiment(polarity=-0.016337285902503274, subjectivity=0.476943346508564)"
2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,2012,MARINA,-0.01651785714285714,0.4861111111111111,"Sentiment(polarity=-0.01651785714285714, subjectivity=0.4861111111111111)"
2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,2011,MARINA,-0.01651785714285714,0.4861111111111111,"Sentiment(polarity=-0.01651785714285714, subjectivity=0.4861111111111111)"
2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,2013,MARINA,-0.01651785714285714,0.4861111111111111,"Sentiment(polarity=-0.01651785714285714, subjectivity=0.4861111111111111)"
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),2014,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),2014,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),2010,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),2013,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),2015,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),2014,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),2015,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),2015,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
5HuqzFfq2ulY1iBAW5CxLe,Rather Be (feat. Jess Glynne),2012,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),2012,Clean Bandit,-0.016666666666666663,0.4600000000000001,"Sentiment(polarity=-0.016666666666666663, subjectivity=0.4600000000000001)"
3D5wnLaeVlCCIPzQOOAirA,No Roots,2022,Alice Merton,-0.016666666666666673,0.26666666666666666,"Sentiment(polarity=-0.016666666666666673, subjectivity=0.26666666666666666)"
2sXf2JdbB2GlNju00kw9WE,Skate,2019,Bruno Mars,-0.017042606516290717,0.3511278195488723,"Sentiment(polarity=-0.017042606516290717, subjectivity=0.3511278195488723)"
2sXf2JdbB2GlNju00kw9WE,Skate,2020,Bruno Mars,-0.017042606516290717,0.3511278195488723,"Sentiment(polarity=-0.017042606516290717, subjectivity=0.3511278195488723)"
2sXf2JdbB2GlNju00kw9WE,Skate,2021,Bruno Mars,-0.017042606516290717,0.3511278195488723,"Sentiment(polarity=-0.017042606516290717, subjectivity=0.3511278195488723)"
2sXf2JdbB2GlNju00kw9WE,Skate,2022,Bruno Mars,-0.017042606516290717,0.3511278195488723,"Sentiment(polarity=-0.017042606516290717, subjectivity=0.3511278195488723)"
2sXf2JdbB2GlNju00kw9WE,Skate,2012,Bruno Mars,-0.017042606516290717,0.3511278195488723,"Sentiment(polarity=-0.017042606516290717, subjectivity=0.3511278195488723)"
6fujklziTHa8uoM5OQSfIo,Black Beatles,2019,Rae Sremmurd,-0.017045454545454544,0.43618181818181817,"Sentiment(polarity=-0.017045454545454544, subjectivity=0.43618181818181817)"
